candidate_id,theme,query,document_id,source_relative_path,source_sha256,page_number,extraction_method,ocr_average_confidence,review_required,review_reasons,text_file,matched_text,context,candidate_status,reviewer_notes
cand_000962,institutions_and_places,CIA,email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_RE Please coord by COB 9.1 - 4 country election security graphic 03SEP2020_DECLASS_REDACTED .pdf,48ddc4a93e6d4283be828cb77ea7f543a47e3cee664bdcbbbc8663da1b5b816d,14,ocr,93.49632352941177,False,,page_text\email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d\page_0014.txt,cia,"rident rhetoric to [MY press Us officials and federal and local candidates to support China’s positions and perspective, but at this time is not trying to influence the outcome of the presidential election in favor of one candidate or another. Beijing continues to criticize US policies, politicians, and perceived critics to shape a political and social environment in the United States that reflects China’s positions and perspectives and defend against perceived attacks by the US. China has been expanding its broad, whole-of-government Po influence efforts ahead of November 2020 to shape the policy environment in the United States and to pressure political figures at every level of government, w",not_reviewed,
cand_000963,institutions_and_places,CIA,email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_RE Please coord by COB 9.1 - 4 country election security graphic 03SEP2020_DECLASS_REDACTED .pdf,48ddc4a93e6d4283be828cb77ea7f543a47e3cee664bdcbbbc8663da1b5b816d,14,ocr,93.49632352941177,False,,page_text\email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d\page_0014.txt,cia,"nd against perceived attacks by the US. China has been expanding its broad, whole-of-government Po influence efforts ahead of November 2020 to shape the policy environment in the United States and to pressure political figures at every level of government, which we assess could be used to influence the 2020 election if Beijing directed Chinese officials to do so. Fc CY However, we assess at this time China probably judges the risk of being caught interfering in the US election outweighs any potential gains. For transparency, below is how we parsed your suggestions: DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026",not_reviewed,
cand_000964,institutions_and_places,CIA,email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_RE Please coord by COB 9.1 - 4 country election security graphic 03SEP2020_DECLASS_REDACTED .pdf,48ddc4a93e6d4283be828cb77ea7f543a47e3cee664bdcbbbc8663da1b5b816d,15,ocr,87.80676328502416,False,,page_text\email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d\page_0015.txt,cia,"DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026 economic measures, information derived fram computer network exploitation, and increasingly strident rhetoric t i‘ (tw: US officials and federal and local candidates to support China’s positions and perspective, but is not at this time trying tc influence the outcome of the presidential election in favor of one candidate or another. Beijing continues to criticize US policies polticians, and perceived critics & sf ape a political and social environmentin [he United States that",not_reviewed,
cand_000965,institutions_and_places,CIA,email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_RE Please coord by COB 9.1 - 4 country election security graphic 03SEP2020_DECLASS_REDACTED .pdf,48ddc4a93e6d4283be828cb77ea7f543a47e3cee664bdcbbbc8663da1b5b816d,15,ocr,87.80676328502416,False,,page_text\email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d\page_0015.txt,cia,"rived fram computer network exploitation, and increasingly strident rhetoric t i‘ (tw: US officials and federal and local candidates to support China’s positions and perspective, but is not at this time trying tc influence the outcome of the presidential election in favor of one candidate or another. Beijing continues to criticize US policies polticians, and perceived critics & sf ape a political and social environmentin [he United States that reflects China's positions ang perspective and defend against perce sed attacks DY the US. China has been expanding its broad, whole-of-government [MM influence efforts ahead of November 2020 to shape the policy environment in the United States and to pre",not_reviewed,
cand_000966,institutions_and_places,CIA,email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_RE Please coord by COB 9.1 - 4 country election security graphic 03SEP2020_DECLASS_REDACTED .pdf,48ddc4a93e6d4283be828cb77ea7f543a47e3cee664bdcbbbc8663da1b5b816d,15,ocr,87.80676328502416,False,,page_text\email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d\page_0015.txt,cia,"ly strident rhetoric t i‘ (tw: US officials and federal and local candidates to support China’s positions and perspective, but is not at this time trying tc influence the outcome of the presidential election in favor of one candidate or another. Beijing continues to criticize US policies polticians, and perceived critics & sf ape a political and social environmentin [he United States that reflects China's positions ang perspective and defend against perce sed attacks DY the US. China has been expanding its broad, whole-of-government [MM influence efforts ahead of November 2020 to shape the policy environment in the United States and to pressure political figures at every level of government (CI",not_reviewed,
cand_000967,institutions_and_places,CIA,email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_RE Please coord by COB 9.1 - 4 country election security graphic 03SEP2020_DECLASS_REDACTED .pdf,48ddc4a93e6d4283be828cb77ea7f543a47e3cee664bdcbbbc8663da1b5b816d,15,ocr,87.80676328502416,False,,page_text\email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d\page_0015.txt,CIA,"ial environmentin [he United States that reflects China's positions ang perspective and defend against perce sed attacks DY the US. China has been expanding its broad, whole-of-government [MM influence efforts ahead of November 2020 to shape the policy environment in the United States and to pressure political figures at every level of government (CIA NOTE: Taken from NIC language.), which we assess cou! be used to influence the 2020 election if Beijing directed Chinese officials to do so, 5 time China probably judges the risk of being « suehnt interfering in the US election t utwelghs any Please let us know what you think! We look forward to engaging further on this issue. Best, EAPMC, CIMC, C",not_reviewed,
cand_000968,institutions_and_places,CIA,email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_RE Please coord by COB 9.1 - 4 country election security graphic 03SEP2020_DECLASS_REDACTED .pdf,48ddc4a93e6d4283be828cb77ea7f543a47e3cee664bdcbbbc8663da1b5b816d,15,ocr,87.80676328502416,False,,page_text\email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d\page_0015.txt,cia,"S. China has been expanding its broad, whole-of-government [MM influence efforts ahead of November 2020 to shape the policy environment in the United States and to pressure political figures at every level of government (CIA NOTE: Taken from NIC language.), which we assess cou! be used to influence the 2020 election if Beijing directed Chinese officials to do so, 5 time China probably judges the risk of being « suehnt interfering in the US election t utwelghs any Please let us know what you think! We look forward to engaging further on this issue. Best, EAPMC, CIMC, CCI Fo: Sent: Wednesday, September 02, 2020 10:19 AM DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026",not_reviewed,
cand_000969,institutions_and_places,CIA,email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_RE Please coord by COB 9.1 - 4 country election security graphic 03SEP2020_DECLASS_REDACTED .pdf,48ddc4a93e6d4283be828cb77ea7f543a47e3cee664bdcbbbc8663da1b5b816d,16,ocr,89.62345679012346,False,,page_text\email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d\page_0016.txt,cia,"esterday are too definitive, given the about the We suggest the following, which is a combination of language from our recent NICA and your original. We think this better accounts for our GEE “Ve assess that China prefers that the President does not win reelection. Although as of SM Beijing did not intend to try to affect the election, Chinese officials have I 21 ey could use to try to sway the outcome. a es Beijing has begun incorporating election-related themes and direct mention of political candidates into its efforts to influence US attitudes and polices on China, and we assess Chinese officials are aware that these efforts could impact the election. Unidentified pro-China influence actors",not_reviewed,
cand_000970,institutions_and_places,CIA,email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_RE Please coord by COB 9.1 - 4 country election security graphic 03SEP2020_DECLASS_REDACTED .pdf,48ddc4a93e6d4283be828cb77ea7f543a47e3cee664bdcbbbc8663da1b5b816d,16,ocr,89.62345679012346,False,,page_text\email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d\page_0016.txt,cia,"n reelection. Although as of SM Beijing did not intend to try to affect the election, Chinese officials have I 21 ey could use to try to sway the outcome. a es Beijing has begun incorporating election-related themes and direct mention of political candidates into its efforts to influence US attitudes and polices on China, and we assess Chinese officials are aware that these efforts could impact the election. Unidentified pro-China influence actors J have been spreading English-language videos on US social media platforms that criticize the President’s policies, promote socially divisive themes, and denigrate him, iE 1 Owever, Lt China has been expanding its broad, whole-of-government GE i {uenc",not_reviewed,
cand_000971,institutions_and_places,CIA,email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_RE Please coord by COB 9.1 - 4 country election security graphic 03SEP2020_DECLASS_REDACTED .pdf,48ddc4a93e6d4283be828cb77ea7f543a47e3cee664bdcbbbc8663da1b5b816d,16,ocr,89.62345679012346,False,,page_text\email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d\page_0016.txt,cia,"es Beijing has begun incorporating election-related themes and direct mention of political candidates into its efforts to influence US attitudes and polices on China, and we assess Chinese officials are aware that these efforts could impact the election. Unidentified pro-China influence actors J have been spreading English-language videos on US social media platforms that criticize the President’s policies, promote socially divisive themes, and denigrate him, iE 1 Owever, Lt China has been expanding its broad, whole-of-government GE i {uence efforts ahead of November 2020 to shape the policy environment in the United States and to pressure political figures at every level of government. For th",not_reviewed,
cand_000972,institutions_and_places,CIA,email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_RE Please coord by COB 9.1 - 4 country election security graphic 03SEP2020_DECLASS_REDACTED .pdf,48ddc4a93e6d4283be828cb77ea7f543a47e3cee664bdcbbbc8663da1b5b816d,16,ocr,89.62345679012346,False,,page_text\email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d\page_0016.txt,cia,"ention of political candidates into its efforts to influence US attitudes and polices on China, and we assess Chinese officials are aware that these efforts could impact the election. Unidentified pro-China influence actors J have been spreading English-language videos on US social media platforms that criticize the President’s policies, promote socially divisive themes, and denigrate him, iE 1 Owever, Lt China has been expanding its broad, whole-of-government GE i {uence efforts ahead of November 2020 to shape the policy environment in the United States and to pressure political figures at every level of government. For the two footnotes on 2016 and 2018, | suggest editing to say “which would",not_reviewed,
cand_000973,institutions_and_places,CIA,email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d,2. ChinaAcquisitionExploitationAmericanVoterData\EMAIL_RE Please coord by COB 9.1 - 4 country election security graphic 03SEP2020_DECLASS_REDACTED .pdf,48ddc4a93e6d4283be828cb77ea7f543a47e3cee664bdcbbbc8663da1b5b816d,17,ocr,90.08,False,,page_text\email_re_please_coord_by_cob_9_1_4_country_election_security_graphic_03s_48ddc4a93e6d\page_0017.txt,CIA,"DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026 Fo Sent: Tuesday, September 01, 2020 2:17 PM Cc: Subject: RE: Please coord by COB 9/1: 4 country election security graphic Classified By: Declassify On: Please see consolidated CIA comments on your inclusions and let us know if or when you would like to chat about the language Best, For: Sent: Monday, August 31, 2020 12:54 PM CO: i DECLASSIFIED BY PRESIDENT TRUMP on 3 July 2026",not_reviewed,
cand_000974,institutions_and_places,CIA,fbi_albany_iir_provided_to_chairman_grassley_a08dc2a347dd,2. ChinaAcquisitionExploitationAmericanVoterData\FBI_ALBANY_IIR_PROVIDED_TO_CHAIRMAN GRASSLEY .pdf,a08dc2a347dd6d0b8e8c40ff5eb6204e08b2854c92acf8b2eb47309458048b7f,1,ocr,90.19375,False,,page_text\fbi_albany_iir_provided_to_chairman_grassley_a08dc2a347dd\page_0001.txt,cia,—— po om Orricia. Record | DTG: 20092511232 PRECEDENCE: ROUTINE INFO PRECEDENCE: ROUTINE FM DIRECTOR FBI TO ALL FBI FIELD OFFICES/ROUTINE INFO 24AF LACKLAND AFB TX/ROUTINE/ 543 ISR GP LACKLAND AFB TX/ROUTINE/ AMEMBASSY BEIJING/ROUTINE/ CDR USAFRICOM STUTTGART GE/ROUTINE/ CDR USEUCOM INTEL VAIHINGEN GE/ROUTINE/ CDR USEUCOM VAIHINGEN GE//J2///ROUTINE/ CDR USPACOM HO,not_reviewed,
cand_000975,institutions_and_places,CIA,fbi_albany_iir_provided_to_chairman_grassley_a08dc2a347dd,2. ChinaAcquisitionExploitationAmericanVoterData\FBI_ALBANY_IIR_PROVIDED_TO_CHAIRMAN GRASSLEY .pdf,a08dc2a347dd6d0b8e8c40ff5eb6204e08b2854c92acf8b2eb47309458048b7f,1,ocr,90.19375,False,,page_text\fbi_albany_iir_provided_to_chairman_grassley_a08dc2a347dd\page_0001.txt,CIA,OM LO WASHINGTON DC/ROUTINE/ CDR USSTRATCOM ABNCP OFFUTT AFB NE/ROUTINE/ CDR USSTRATCOM OFFUTT AFB NE/ROUTINE/ CDR USSTRATCOM OFFUTT AFB NE//J2/ROUTINE/ CDR USTRANSCOM INTEL CELL SCOTT AFB IL/ROUTINE/ CDR USTRANSCOM SCOTT AFB IL/ROUTINE/ CDR USTRANSCOM TCJ2 SCOTT AFB IL/ROUTINE/ CDRINSCOM FT BELVOIR VA /ROUTINE/ CDRNGIC CHARLOTTESVILLE VA/ROUTINE/ CIA WASHINGTON DC/ROUTINE/ COGARD INTELCOORDCEN WASHINGTON DC/ROUTINE/ DA AMHS WASHINGTON DC/ROUTINE/ DA WASHINGTON DC/ROUTINE/ DCIS WASHINGTON DC/ROUTINE/ DEPT OF ENERGY WASHINGTON DC/ROUTINE/ DEPT OF HOMELAND SECURITY WASHINGTON DC/ROUTINE/ DEPT OF JUSTICE WASHINGTON DC/ROUTINE/ DEPT OF STATE WASHINGTON DC/ROUTINE/ DEPT OF TREASURY WASHINGTON DC//IN,not_reviewed,
cand_000976,institutions_and_places,CIA,fbi_albany_iir_provided_to_chairman_grassley_a08dc2a347dd,2. ChinaAcquisitionExploitationAmericanVoterData\FBI_ALBANY_IIR_PROVIDED_TO_CHAIRMAN GRASSLEY .pdf,a08dc2a347dd6d0b8e8c40ff5eb6204e08b2854c92acf8b2eb47309458048b7f,3,ocr,92.38427947598254,False,,page_text\fbi_albany_iir_provided_to_chairman_grassley_a08dc2a347dd\page_0003.txt,cia,"n late August 2020 DATE OF INFORMATION: [J 00 auc 2020 suMMARY: JJ none. SOURCE: | collaborative source with indirect access, none of whose reporting has been corroborated for less than one year. CONTEXT: Pe source obtained the information from an identified sub-source, who claimed they obtained the information from unidentified PRC government officials. WARNING: MR cis is an information report, not finally evaluated intelligence. It is being shared for informational purposes but has not been fully evaluated, integrated with other information, interpreted or analyzed. Receiving agencies are requested not to take action based on this raw reporting without prior coordination with the FBI. Unless",not_reviewed,
cand_000977,institutions_and_places,CIA,note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a,2. ChinaAcquisitionExploitationAmericanVoterData\Note - Sensitive PRC Reporting from 2018-2020 DECLASS_REDACTED.pdf,ebc8700c7d5a49df87d2002d953d9e8fd18e28b24ac6fe241944da278f485a34,2,ocr,84.8329519450801,False,,page_text\note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a\page_0002.txt,CIA,"Sapa aa ie es es ae | “'< CIA NOTE siti (U) Subject: Sensitive PRC Reporting from 2018 — 2020 HE The following contains portions of ° a 4s of mic-2018, tne sensitive reporting that was disseminated PRC’s ultimate goal with regard to tne U.S. between 2018 and 2020 related to the People’s elections was for the U.S. President not to be Republic of China (PRC). This is not a re-el",not_reviewed,
cand_000978,institutions_and_places,CIA,note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a,2. ChinaAcquisitionExploitationAmericanVoterData\Note - Sensitive PRC Reporting from 2018-2020 DECLASS_REDACTED.pdf,ebc8700c7d5a49df87d2002d953d9e8fd18e28b24ac6fe241944da278f485a34,2,ocr,84.8329519450801,False,,page_text\note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a\page_0002.txt,cia,"ee Separately, the Chinese Communist Party’s policy was tc Chinese Government used a number of means leverage all domestic and foreign elements to exert influence over individuals it believed that were opposed to the U.S. President in an would speak on behait of Chinese interests effort to reduce the U.S. President’s votes and with senior U.S. officials. China regularly make him resign or prevent his re-election. extended invitations to influential U.S. ena | individuals to travel to China for speaking engagements for which they were paid © a “<0 20 id-2018, significant speaking fees, along with first-class China was working to influence the results of trave: and accommodation. This was effecti",not_reviewed,
cand_000979,institutions_and_places,CIA,note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a,2. ChinaAcquisitionExploitationAmericanVoterData\Note - Sensitive PRC Reporting from 2018-2020 DECLASS_REDACTED.pdf,ebc8700c7d5a49df87d2002d953d9e8fd18e28b24ac6fe241944da278f485a34,2,ocr,84.8329519450801,False,,page_text\note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a\page_0002.txt,cia,"tions to influential U.S. ena | individuals to travel to China for speaking engagements for which they were paid © a “<0 20 id-2018, significant speaking fees, along with first-class China was working to influence the results of trave: and accommodation. This was effective the U.S. mid-term elections, and later the particularly with think tank officials, academics, resuits of the 2020 U.S. Presidential elections. and former U.S. government employees. The As part of this campaign, China was analyzing goal of these activities was to get either U.S. the 2016 U.S. Presidential elections and corporations or U.S. individuals “hooked on identifying U.S. states who voted for the U.S. China.” By doing s",not_reviewed,
cand_000980,institutions_and_places,CIA,note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a,2. ChinaAcquisitionExploitationAmericanVoterData\Note - Sensitive PRC Reporting from 2018-2020 DECLASS_REDACTED.pdf,ebc8700c7d5a49df87d2002d953d9e8fd18e28b24ac6fe241944da278f485a34,2,ocr,84.8329519450801,False,,page_text\note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a\page_0002.txt,cia,"hina.” By doing so, the Chinese relied on President. The Chinese would then identify hitting these entities in the wallet to force sectors within these states that voted to them to talk with the U.S. President about support the U.S. President’s political party, and tariffs. etaGeetawee | would attempt to make these sectors experience negative financial consequences by ¢ NN In mid-2019, China levying tariffs on exports to China from those assessed that a means to gain advantage over sectors. The Chinese hoped that these U.S. policy was to direct additional, unspecified measures would induce representatives from resources toward political swing states, as these sectors to lobby the U.S. President",not_reviewed,
cand_000981,institutions_and_places,CIA,note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a,2. ChinaAcquisitionExploitationAmericanVoterData\Note - Sensitive PRC Reporting from 2018-2020 DECLASS_REDACTED.pdf,ebc8700c7d5a49df87d2002d953d9e8fd18e28b24ac6fe241944da278f485a34,2,ocr,84.8329519450801,False,,page_text\note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a\page_0002.txt,cia,"ffs on exports to China from those assessed that a means to gain advantage over sectors. The Chinese hoped that these U.S. policy was to direct additional, unspecified measures would induce representatives from resources toward political swing states, as these sectors to lobby the U.S. President. China assessed these states would play a ple eee crucial role for the 2020 U.S. presidential eiection. Along with this, it was also recommended that China apply pressure to ae eee ete een as rae eS eee ne RST | ee | Pisses = ox 2 al Seer SES |",not_reviewed,
cand_000982,institutions_and_places,CIA,note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a,2. ChinaAcquisitionExploitationAmericanVoterData\Note - Sensitive PRC Reporting from 2018-2020 DECLASS_REDACTED.pdf,ebc8700c7d5a49df87d2002d953d9e8fd18e28b24ac6fe241944da278f485a34,3,ocr,83.45945945945945,False,,page_text\note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a\page_0003.txt,CIA,"Peis Wik ERAS Seg ie OE en Ream CIA NOTE financial supporters of the U.S. President’s re- election campaign. aay °¢ ee Separately, in mid- 2019, the Chinese Government's strategy against the United States was focused on undermining domestic confidence in the U.S. President. The strategy included efforts to use Chinese contracts with big U.S. companies to influence U.S. business lead",not_reviewed,
cand_000983,institutions_and_places,CIA,note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a,2. ChinaAcquisitionExploitationAmericanVoterData\Note - Sensitive PRC Reporting from 2018-2020 DECLASS_REDACTED.pdf,ebc8700c7d5a49df87d2002d953d9e8fd18e28b24ac6fe241944da278f485a34,3,ocr,83.45945945945945,False,,page_text\note_sensitive_prc_reporting_from_2018_2020_declass_redacted_ebc8700c7d5a\page_0003.txt,cia,"Peis Wik ERAS Seg ie OE en Ream CIA NOTE financial supporters of the U.S. President’s re- election campaign. aay °¢ ee Separately, in mid- 2019, the Chinese Government's strategy against the United States was focused on undermining domestic confidence in the U.S. President. The strategy included efforts to use Chinese contracts with big U.S. companies to influence U.S. business leaders to turn ag",not_reviewed,
cand_000984,institutions_and_places,CIA,pdb_25jun2020_declass_redacted_ab523302b7e2,2. ChinaAcquisitionExploitationAmericanVoterData\PDB 25JUN2020_DECLASS_REDACTED.pdf,ab523302b7e2c77b5d530b1483f668e76581accbb0eb14180ab1d1a7acfd3302,1,ocr,87.87128712871286,False,,page_text\pdb_25jun2020_declass_redacted_ab523302b7e2\page_0001.txt,cia,"President’s Daily Briet HURSDAY, 25 JUNE 20: nese Beijing Escalating Efforts To Shape US Policies on China eS | ee ite House official that Beijing had derogatory information on him in an effort to compel him to take a restrained approach to _, eo ca, China's attempt to use blackma against a administration official. reveal the information through social media. We assess that this threat is credible. Lower level Chinese officials have recommended collecting and using “black mater",not_reviewed,
cand_000985,institutions_and_places,CIA,pdb_25jun2020_declass_redacted_ab523302b7e2,2. ChinaAcquisitionExploitationAmericanVoterData\PDB 25JUN2020_DECLASS_REDACTED.pdf,ab523302b7e2c77b5d530b1483f668e76581accbb0eb14180ab1d1a7acfd3302,1,ocr,87.87128712871286,False,,page_text\pdb_25jun2020_declass_redacted_ab523302b7e2\page_0001.txt,cia,"President’s Daily Briet HURSDAY, 25 JUNE 20: nese Beijing Escalating Efforts To Shape US Policies on China eS | ee ite House official that Beijing had derogatory information on him in an effort to compel him to take a restrained approach to _, eo ca, China's attempt to use blackma against a administration official. reveal the information through social media. We assess that this threat is credible. Lower level Chinese officials have recommended collecting and using “black materials” against perceived anti-China US officials since at least January 2019. This is the most detailed and authoritative recommendation that we have seen. Lecce.",not_reviewed,
cand_000986,institutions_and_places,CIA,pdb_25jun2020_declass_redacted_ab523302b7e2,2. ChinaAcquisitionExploitationAmericanVoterData\PDB 25JUN2020_DECLASS_REDACTED.pdf,ab523302b7e2c77b5d530b1483f668e76581accbb0eb14180ab1d1a7acfd3302,1,ocr,87.87128712871286,False,,page_text\pdb_25jun2020_declass_redacted_ab523302b7e2\page_0001.txt,cia,"To Shape US Policies on China eS | ee ite House official that Beijing had derogatory information on him in an effort to compel him to take a restrained approach to _, eo ca, China's attempt to use blackma against a administration official. reveal the information through social media. We assess that this threat is credible. Lower level Chinese officials have recommended collecting and using “black materials” against perceived anti-China US officials since at least January 2019. This is the most detailed and authoritative recommendation that we have seen. Lecce.",not_reviewed,
cand_000987,institutions_and_places,CIA,pdb_25jun2020_declass_redacted_ab523302b7e2,2. ChinaAcquisitionExploitationAmericanVoterData\PDB 25JUN2020_DECLASS_REDACTED.pdf,ab523302b7e2c77b5d530b1483f668e76581accbb0eb14180ab1d1a7acfd3302,1,ocr,87.87128712871286,False,,page_text\pdb_25jun2020_declass_redacted_ab523302b7e2\page_0001.txt,cia,"on him in an effort to compel him to take a restrained approach to _, eo ca, China's attempt to use blackma against a administration official. reveal the information through social media. We assess that this threat is credible. Lower level Chinese officials have recommended collecting and using “black materials” against perceived anti-China US officials since at least January 2019. This is the most detailed and authoritative recommendation that we have seen. Lecce.",not_reviewed,
cand_000988,institutions_and_places,CIA,prc_target_2024_election_2023_clean_declass_marked_redacted_a809fb5ace7f,2. ChinaAcquisitionExploitationAmericanVoterData\PRC Target 2024 Election 2023 - clean - declass marked_Redacted.pdf,a809fb5ace7f3a5b1a9748e243fd9e5f008e55fcec93352009e5eb2ee08695e7,3,ocr,71.33333333333333,True,low_ocr_confidence,page_text\prc_target_2024_election_2023_clean_declass_marked_redacted_a809fb5ace7f\page_0003.txt,cia,"from Named US state entity 1 (US-1). (U) Election Ce ee the election system as the following year was the US election. [iS Eee | is is a reference to an unidentified 2024 election, almost certainly the 2024 US Congressional or Presidential elections. i eee eed to join an effort to [Fa an unidentified swing state to observe the voting aR: iA I ies cial IETS HARES fei te os SR eR Ie mee Bf coucsted TE a list of swing states. This is almost certainly a reference to US electoral swing states, suggesting their discussion is regarding the 2024 US Presidential election. ( SaeSaiae 5 cain ae i a cua on paar ey ciccatae| OES.",not_reviewed,
cand_000989,institutions_and_places,CIA,prc_u_s_presidential_election_related_intelligence_in_2020_clean_declass_91565055d7ed,2. ChinaAcquisitionExploitationAmericanVoterData\PRC U.S. Presidential Election-Related Intelligence in 2020 - clean - declass marked_Redacted.pdf,91565055d7ed239f44d40bd990197ea1830814c48a154c6db6e8bdfb88809e5c,2,ocr,77.47340425531915,False,,page_text\prc_u_s_presidential_election_related_intelligence_in_2020_clean_declass_91565055d7ed\page_0002.txt,cia,"DECLASSIFIED BY COUNSEL TO THE PRESIDENT WARRINGTON ON 10 JULY 2026 sources that information published on i on the U.S. x I Ss a a 2 pes Fata 2020 U.S. Presidential election infographics and products. ee ee eee ae ¢9¢ products consisted of I infographics and fi maps, which would provide election officials, interested parties, and voters with information for mail-in voting, post-election, and election returns procedures, as these procedures differed according to state or administrative jurisdiction area, or both. Sa te-- products provided procedures to implement countermeasures for rumors, and to safeguard the 2020 U.S. Election. i= a en ees. s. P",not_reviewed,
cand_000990,institutions_and_places,CIA,summary_clean_declass_marked_part_1_a21760a27285,2. ChinaAcquisitionExploitationAmericanVoterData\Summary - clean - declass marked PART 1.pdf,a21760a272855ac6d1e5e53fb7c09dd1df4ebf18816e3be2d893d24344f9ffe0,1,ocr,93.51764705882353,False,,page_text\summary_clean_declass_marked_part_1_a21760a27285\page_0001.txt,cia,ng military conflict between the U.S. and China. as well as other potential crises. The MY Operations themes covered a broad range of topics. to exploit what China perceived to be U.S. fissures and vulnerabilities (perceived or real). including: e Economic recession: e Encouraging violent demonstrations and looting. to increase the appearance of social unrest: e Intensifying Americans’ disapproval of the President of the United States. calling into question his ability to govern: and e Overall undermining the legitimacy and public support of the President of the United States. e Ineffective USG COVID-19 response: e Increasing public dissatisfaction with the President of the United States by que,not_reviewed,
cand_000991,institutions_and_places,CIA,summary_clean_declass_marked_part_1_a21760a27285,2. ChinaAcquisitionExploitationAmericanVoterData\Summary - clean - declass marked PART 1.pdf,a21760a272855ac6d1e5e53fb7c09dd1df4ebf18816e3be2d893d24344f9ffe0,1,ocr,93.51764705882353,False,,page_text\summary_clean_declass_marked_part_1_a21760a27285\page_0001.txt,cia,"ning the legitimacy and public support of the President of the United States. e Ineffective USG COVID-19 response: e Increasing public dissatisfaction with the President of the United States by questioning his fitness to govern and undermining public support for his actions. China had developed capabilities to project themes on these topics into social media (Tiktok. Facebook. Twitter, YouTube and others), as well as mainstream media through a variety of overt and hidden influencers and media contributors. One of the options included gathering information on senior U.S. government officials to influence public opinion of those officials. DECLASSIFIED BY COUNSEL TO THE PRESIDENT WARRINGTON ON 10",not_reviewed,
